"age","ID"
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.306374580142978,101
NA,101
0.319015227074466,101
NA,101
NA,101
NA,101
0.415732121679435,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.348236702297185,101
0.271219224494294,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.268904068685211,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.274573673489016,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.31168938417672,101
NA,101
NA,101
NA,101
NA,101
0.410652504545707,101
NA,101
NA,101
0.344334136631778,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.279358628117648,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.565352100824399,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
0.514116000905966,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,101
NA,102
NA,102
0.277563422350525,102
0.252274077464821,102
NA,102
NA,102
NA,102
0.227682756176721,102
NA,102
NA,102
0.196531494493256,102
0.177160726295888,102
0.236923587780603,102
0.206599156833918,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.235751724842457,102
0.239690505569448,102
0.399080535099532,102
NA,102
NA,102
0.293355544031492,102
NA,102
0.233019537690712,102
NA,102
NA,102
0.237249703023752,102
0.180117440687142,102
NA,102
0.190370478561365,102
0.27426598440616,102
NA,102
NA,102
0.20943720069026,102
0.179037736309,102
NA,102
NA,102
0.183672639575169,102
0.206833258324578,102
0.205056229085264,102
0.238773148381235,102
0.186893022028337,102
NA,102
0.219815523834309,102
NA,102
NA,102
0.251622949176499,102
0.202164395921577,102
0.230954622424767,102
NA,102
NA,102
NA,102
0.198311582420879,102
0.306227666263413,102
0.261123808650006,102
0.268198377949046,102
NA,102
NA,102
NA,102
NA,102
0.225434612396051,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.192357152916779,102
NA,102
NA,102
NA,102
NA,102
0.236878661423053,102
0.212166357827365,102
0.182903226895557,102
NA,102
NA,102
NA,102
0.215201952089047,102
NA,102
NA,102
0.20228905872134,102
NA,102
NA,102
0.187709913919844,102
NA,102
0.201053230687245,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.275143430829736,102
NA,102
0.2342542940788,102
0.271763021830957,102
NA,102
0.336248040774351,102
0.3011944402281,102
NA,102
0.36164272458873,102
0.35359722129116,102
0.236877438819692,102
0.452938008708952,102
0.210954866778772,102
0.27301527407919,102
0.329063808469477,102
NA,102
NA,102
NA,102
NA,102
0.202481482082668,102
NA,102
NA,102
NA,102
NA,102
0.191508273507328,102
0.200675140312665,102
0.209562228747019,102
NA,102
NA,102
0.176902676682964,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.210167286317767,102
NA,102
NA,102
NA,102
0.343695266712486,102
NA,102
NA,102
NA,102
0.187321806211687,102
0.208083672073793,102
0.197630467011889,102
NA,102
NA,102
0.208975738365869,102
0.189539307400727,102
0.177702177895448,102
0.222311237567278,102
NA,102
NA,102
0.19182683051032,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.326023192732078,102
0.276039866568561,102
0.204205142369411,102
0.253464137796286,102
0.234356459447339,102
NA,102
0.195972727072825,102
0.274394604523126,102
NA,102
0.185775278398654,102
0.289942073654309,102
NA,102
0.186451964320308,102
NA,102
0.230140852490052,102
0.292768833052564,102
0.404904691786779,102
0.184970636240835,102
0.20775895026289,102
0.296384156353631,102
0.321211719159088,102
NA,102
NA,102
0.198894503962088,102
NA,102
0.176330373963036,102
0.195814737325315,102
0.215855355498911,102
NA,102
0.208669993917141,102
0.220458679655188,102
0.22436479574089,102
0.180238331373811,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.23126198025784,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.208293027058348,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.183818217027398,102
NA,102
NA,102
NA,102
0.243813997132729,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.182228491819581,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.238136189187382,102
0.213342287900874,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.255979151110431,102
0.195856048055167,102
NA,102
0.192065186252485,102
NA,102
NA,102
0.209972497068364,102
0.21950525521487,102
0.281018298402279,102
NA,102
0.319554512332705,102
0.246996959296095,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.215416293159797,102
0.183050541681311,102
NA,102
NA,102
NA,102
0.194214216828905,102
0.354944238288447,102
NA,102
NA,102
NA,102
0.217879380982706,102
NA,102
NA,102
0.191263663403917,102
NA,102
0.181651231258411,102
NA,102
0.192646659028112,102
NA,102
NA,102
NA,102
0.269730258266326,102
NA,102
0.20673474514381,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.293169199382175,102
0.19763354132425,102
NA,102
NA,102
NA,102
NA,102
0.325266724399337,102
0.320039792679075,102
0.286500396088416,102
0.388014550258458,102
NA,102
NA,102
0.307830872475469,102
NA,102
0.222633248127614,102
0.214476566889438,102
0.306385156307458,102
0.349769558593773,102
NA,102
0.311575064140426,102
NA,102
NA,102
NA,102
NA,102
0.24342166818913,102
0.280454663246257,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.185875797659701,102
0.334860032149748,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.306678919893949,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.239520862721838,102
NA,102
NA,102
0.318403914144931,102
0.288075778410498,102
0.210522334517569,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
0.223462235547311,102
0.177203439381137,102
0.277403225179256,102
0.325115279996438,102
0.23590687263013,102
NA,102
0.369329072591069,102
NA,102
NA,102
0.253342554029133,102
0.186134603203906,102
NA,102
0.17889505347688,102
0.218400725915569,102
0.184408960982413,102
0.23632978583301,102
0.188531846655253,102
NA,102
NA,102
NA,102
NA,102
