age,ID,Condition,age,ID,Condition,age,ID,Condition
0.694982874362723,sub-MBRC03AAF,individual,0.694982874362723,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.9196771794783308,sub-MBRC03AAF,individual,-0.9196771794783308,sub-MBRC03AAF,individual,-0.9196771794783308,sub-MBRC03AAF,individual
0.5863561723752388,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.21394697472246696,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.2773390192214497,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.4151446492138421,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.13182721209568032,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.3765472505762418,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.6176200953002503,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.6176200953002503,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.9372634982138738,sub-MBRC03AAF,individual,0.9372634982138738,sub-MBRC03AAF,individual,0.9372634982138738,sub-MBRC03AAF,individual
0.38294324471868857,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.34402638363940025,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.7028670270478118,sub-MBRC03AAF,individual,0.7028670270478118,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.2370992040707642,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.38294324471868857,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.9315129278701855,sub-MBRC03AAF,individual,0.9315129278701855,sub-MBRC03AAF,individual,0.9315129278701855,sub-MBRC03AAF,individual
-0.022972012783750533,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual
0.6176200953002503,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.8040420273802914,sub-MBRC03AAF,individual,-0.8040420273802914,sub-MBRC03AAF,individual,-0.8040420273802914,sub-MBRC03AAF,individual
-0.4151446492138421,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.6690701792865097,sub-MBRC03AAF,individual,0.6690701792865097,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual
-0.13182721209568032,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.6951555294293222,sub-MBRC03AAF,individual,-0.6951555294293222,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.1559860261431725,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.1559860261431725,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.029782709927097643,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.0070408603316283545,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.8745391658666815,sub-MBRC03AAF,individual,0.8745391658666815,sub-MBRC03AAF,individual,0.8745391658666815,sub-MBRC03AAF,individual
-0.5351671189995246,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.2826194612816724,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.5289882777440481,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.4151446492138421,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.6176200953002503,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.007703797692851199,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.4151446492138421,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.5069989797340042,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.563654861880126,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.5293054009959013,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.8483265026399156,sub-MBRC03AAF,individual,-0.8483265026399156,sub-MBRC03AAF,individual,-0.8483265026399156,sub-MBRC03AAF,individual
-0.2617466811654031,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.97956600518606185,sub-MBRC03AAF,individual,-0.97956600518606185,sub-MBRC03AAF,individual,-0.97956600518606185,sub-MBRC03AAF,individual
-0.8483265026399156,sub-MBRC03AAF,individual,-0.8483265026399156,sub-MBRC03AAF,individual,-0.8483265026399156,sub-MBRC03AAF,individual
0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual
0.06270414451447034,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.7986435837838397,sub-MBRC03AAF,individual,0.7986435837838397,sub-MBRC03AAF,individual,0.7986435837838397,sub-MBRC03AAF,individual
0.8663137398328717,sub-MBRC03AAF,individual,0.8663137398328717,sub-MBRC03AAF,individual,0.8663137398328717,sub-MBRC03AAF,individual
0.4179862357398473,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.8091607806105605,sub-MBRC03AAF,individual,-0.8091607806105605,sub-MBRC03AAF,individual,-0.8091607806105605,sub-MBRC03AAF,individual
-0.7807845603976099,sub-MBRC03AAF,individual,-0.7807845603976099,sub-MBRC03AAF,individual,-0.7807845603976099,sub-MBRC03AAF,individual
0.353315639914499,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.05677362526529094,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.6176200953002503,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.42408443116989547,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
-0.13182721209568032,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.6176200953002503,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual,NA,sub-MBRC03AAF,individual
0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual,0.8446974469385892,sub-MBRC03AAF,individual
0.0829011962308657,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.6149992006273975,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.022908672007173857,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.6340527338534957,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-5.719097254542887e-4,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.09676862333854272,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.36927780615746153,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.11066509489910967,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.5021784725967644,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.013437090151734016,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.5562799372901701,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.010696649783162987,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.0025790551746323136,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.6340527338534957,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.6340527338534957,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.3166218025754134,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.1294044986504757,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.47557554351316333,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.01257468863984214,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.0829011962308657,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.1294044986504757,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.45127807038074824,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.09879059646370353,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual
-0.6340527338534957,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.0018119744999992977,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.5562799372901701,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.7522478121314082,sub-MBRC03ABF,individual,0.7522478121314082,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual
0.010696649783162987,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.0015436661123175333,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.009605029502381885,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.009605029502381885,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.23054092434611734,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.3263405219685277,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.19350402401309894,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.022908672007173857,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.6369732535989299,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.23362308787273364,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.5562799372901701,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.6340527338534957,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.019805328965942098,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.5562799372901701,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.113516563698734,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.2369318704922808,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.21068176621931436,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.020883579558337428,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.0036297227098132726,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.01222047711315231,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.020883579558337428,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual
0.06546061087732946,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.20876020929026456,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.08334293095610558,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.03827531878039158,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.6220973427744945,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.014757366380556261,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.5740166852250033,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.007024375915282038,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.6340527338534957,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.8485784207204522,sub-MBRC03ABF,individual,-0.8485784207204522,sub-MBRC03ABF,individual,-0.8485784207204522,sub-MBRC03ABF,individual
0.010696649783162987,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
-0.6340527338534957,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual,NA,sub-MBRC03ABF,individual
0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual,0.9255901576180581,sub-MBRC03ABF,individual
0.986178583775489,sub-MBRC03ABM,individual,0.986178583775489,sub-MBRC03ABM,individual,0.986178583775489,sub-MBRC03ABM,individual
0.9226016613058702,sub-MBRC03ABM,individual,0.9226016613058702,sub-MBRC03ABM,individual,0.9226016613058702,sub-MBRC03ABM,individual
0.9971663097480002,sub-MBRC03ABM,individual,0.9971663097480002,sub-MBRC03ABM,individual,0.9971663097480002,sub-MBRC03ABM,individual
0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual
0.9474030707702003,sub-MBRC03ABM,individual,0.9474030707702003,sub-MBRC03ABM,individual,0.9474030707702003,sub-MBRC03ABM,individual
0.9700435349587069,sub-MBRC03ABM,individual,0.9700435349587069,sub-MBRC03ABM,individual,0.9700435349587069,sub-MBRC03ABM,individual
0.983858783252104,sub-MBRC03ABM,individual,0.983858783252104,sub-MBRC03ABM,individual,0.983858783252104,sub-MBRC03ABM,individual
0.8651383539388371,sub-MBRC03ABM,individual,0.8651383539388371,sub-MBRC03ABM,individual,0.8651383539388371,sub-MBRC03ABM,individual
0.977903111510375,sub-MBRC03ABM,individual,0.977903111510375,sub-MBRC03ABM,individual,0.977903111510375,sub-MBRC03ABM,individual
0.929956028871088,sub-MBRC03ABM,individual,0.929956028871088,sub-MBRC03ABM,individual,0.929956028871088,sub-MBRC03ABM,individual
0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual
0.9994178640636434,sub-MBRC03ABM,individual,0.9994178640636434,sub-MBRC03ABM,individual,0.9994178640636434,sub-MBRC03ABM,individual
0.8995912502214862,sub-MBRC03ABM,individual,0.8995912502214862,sub-MBRC03ABM,individual,0.8995912502214862,sub-MBRC03ABM,individual
0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual
0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual
0.9367667273232717,sub-MBRC03ABM,individual,0.9367667273232717,sub-MBRC03ABM,individual,0.9367667273232717,sub-MBRC03ABM,individual
0.900149940355502,sub-MBRC03ABM,individual,0.900149940355502,sub-MBRC03ABM,individual,0.900149940355502,sub-MBRC03ABM,individual
0.9421287482774219,sub-MBRC03ABM,individual,0.9421287482774219,sub-MBRC03ABM,individual,0.9421287482774219,sub-MBRC03ABM,individual
0.9929786615266403,sub-MBRC03ABM,individual,0.9929786615266403,sub-MBRC03ABM,individual,0.9929786615266403,sub-MBRC03ABM,individual
0.986178583775489,sub-MBRC03ABM,individual,0.986178583775489,sub-MBRC03ABM,individual,0.986178583775489,sub-MBRC03ABM,individual
0.900149940355502,sub-MBRC03ABM,individual,0.900149940355502,sub-MBRC03ABM,individual,0.900149940355502,sub-MBRC03ABM,individual
0.9466122595940555,sub-MBRC03ABM,individual,0.9466122595940555,sub-MBRC03ABM,individual,0.9466122595940555,sub-MBRC03ABM,individual
0.9035533229604074,sub-MBRC03ABM,individual,0.9035533229604074,sub-MBRC03ABM,individual,0.9035533229604074,sub-MBRC03ABM,individual
0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual
0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual
0.6770851668022145,sub-MBRC03ABM,individual,0.6770851668022145,sub-MBRC03ABM,individual,0.6770851668022145,sub-MBRC03ABM,individual
0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual
0.8170915303499612,sub-MBRC03ABM,individual,0.8170915303499612,sub-MBRC03ABM,individual,0.8170915303499612,sub-MBRC03ABM,individual
0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual
0.9994178640636434,sub-MBRC03ABM,individual,0.9994178640636434,sub-MBRC03ABM,individual,0.9994178640636434,sub-MBRC03ABM,individual
0.8720799808305135,sub-MBRC03ABM,individual,0.8720799808305135,sub-MBRC03ABM,individual,0.8720799808305135,sub-MBRC03ABM,individual
0.8866705492995142,sub-MBRC03ABM,individual,0.8866705492995142,sub-MBRC03ABM,individual,0.8866705492995142,sub-MBRC03ABM,individual
0.8866705492995142,sub-MBRC03ABM,individual,0.8866705492995142,sub-MBRC03ABM,individual,0.8866705492995142,sub-MBRC03ABM,individual
0.9794075796134568,sub-MBRC03ABM,individual,0.9794075796134568,sub-MBRC03ABM,individual,0.9794075796134568,sub-MBRC03ABM,individual
0.9757683134019436,sub-MBRC03ABM,individual,0.9757683134019436,sub-MBRC03ABM,individual,0.9757683134019436,sub-MBRC03ABM,individual
0.9524796043380152,sub-MBRC03ABM,individual,0.9524796043380152,sub-MBRC03ABM,individual,0.9524796043380152,sub-MBRC03ABM,individual
0.9971663097480002,sub-MBRC03ABM,individual,0.9971663097480002,sub-MBRC03ABM,individual,0.9971663097480002,sub-MBRC03ABM,individual
0.3935416825884407,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual
0.7099199391440502,sub-MBRC03ABM,individual,0.7099199391440502,sub-MBRC03ABM,individual,0.7099199391440502,sub-MBRC03ABM,individual
0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual
0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual
0.7877504710930745,sub-MBRC03ABM,individual,0.7877504710930745,sub-MBRC03ABM,individual,0.7877504710930745,sub-MBRC03ABM,individual
0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual,0.8163734033229533,sub-MBRC03ABM,individual
0.35670465729896716,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual
0.9718334511810981,sub-MBRC03ABM,individual,0.9718334511810981,sub-MBRC03ABM,individual,0.9718334511810981,sub-MBRC03ABM,individual
0.9643935725702009,sub-MBRC03ABM,individual,0.9643935725702009,sub-MBRC03ABM,individual,0.9643935725702009,sub-MBRC03ABM,individual
0.9549200922915387,sub-MBRC03ABM,individual,0.9549200922915387,sub-MBRC03ABM,individual,0.9549200922915387,sub-MBRC03ABM,individual
0.8144857780276599,sub-MBRC03ABM,individual,0.8144857780276599,sub-MBRC03ABM,individual,0.8144857780276599,sub-MBRC03ABM,individual
0.8541458155853412,sub-MBRC03ABM,individual,0.8541458155853412,sub-MBRC03ABM,individual,0.8541458155853412,sub-MBRC03ABM,individual
0.9549200922915387,sub-MBRC03ABM,individual,0.9549200922915387,sub-MBRC03ABM,individual,0.9549200922915387,sub-MBRC03ABM,individual
0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual
0.5269012253325384,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual
0.8852843036464184,sub-MBRC03ABM,individual,0.8852843036464184,sub-MBRC03ABM,individual,0.8852843036464184,sub-MBRC03ABM,individual
0.9285296363173,sub-MBRC03ABM,individual,0.9285296363173,sub-MBRC03ABM,individual,0.9285296363173,sub-MBRC03ABM,individual
0.2517294912327901,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual
0.9748149785540858,sub-MBRC03ABM,individual,0.9748149785540858,sub-MBRC03ABM,individual,0.9748149785540858,sub-MBRC03ABM,individual
0.9787351287910783,sub-MBRC03ABM,individual,0.9787351287910783,sub-MBRC03ABM,individual,0.9787351287910783,sub-MBRC03ABM,individual
0.636369534079771,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual
0.46078192929409556,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual,NA,sub-MBRC03ABM,individual
0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual
0.9977171800648675,sub-MBRC03ABM,individual,0.9977171800648675,sub-MBRC03ABM,individual,0.9977171800648675,sub-MBRC03ABM,individual
0.9994178640636434,sub-MBRC03ABM,individual,0.9994178640636434,sub-MBRC03ABM,individual,0.9994178640636434,sub-MBRC03ABM,individual
0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual,0.9323304000442116,sub-MBRC03ABM,individual
0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual,0.7633496442286913,sub-MBRC03ABM,individual
-0.15635469967448928,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.08090970829810235,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.631063553477176,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.6673345939154799,sub-MBRC04AAF,individual,0.6673345939154799,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.5158063530452563,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.09802213113969782,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.05047794914464244,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.3630629348044101,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.1076634969061695,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.012734197113318593,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
6.252708944450901e-4,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
-0.28820234976729936,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.28059843774138676,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.6673345939154799,sub-MBRC04AAF,individual,0.6673345939154799,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.6673345939154799,sub-MBRC04AAF,individual,0.6673345939154799,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.5401881981084634,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.12734909929198582,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.34815238487469524,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
-8.489047221386122e-5,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
-0.15635469967448928,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.12734909929198582,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
-0.046536111943174197,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.42284174653206763,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
4.6225271016255546e-4,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
0.6673345939154799,sub-MBRC04AAF,individual,0.6673345939154799,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
-2.4846967283892707e-4,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
6.252708944450901e-4,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual,NA,sub-MBRC04AAF,individual
